"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[0,1]","[2,3]","[true,true,true,true]","0","0","true","[0.7338548335895934,0.601782153908104,0.448677746257478,0.7124295473606764]","true","true","dawsTwoStep","72","240646","0.0-72.0"
"[1,0]","[0,1]","[1,0]","[true,false,false,true]","1","0","true","[0.7191777067018899,0.6038318026598366,0.4675714363419422,0.6879748424817456]","true","false","dawsTwoStep","73","243218","0.0-73.0"
"[0,1]","[1,0]","[0,1]","[true,false,false,true]","0","1","false","[0.7025439258899027,0.6417396325353231,0.43850692510426104,0.7427631984163848]","true","false","dawsTwoStep","74","247556","0.0-74.0"
"[1,0]","[2,3]","[3,2]","[true,true,true,true]","1","3","true","[0.6720937146784711,0.6714718485018434,0.4769075937142612,0.75]","false","true","dawsTwoStep","75","250298","0.0-75.0"
"[0,1]","[0,1]","[0,1]","[false,true,false,true]","0","1","true","[0.6799142912144729,0.674385913430978,0.4750745973810629,0.75]","true","false","dawsTwoStep","76","252603","0.0-76.0"
"[1,0]","[0,1]","[2,3]","[true,true,false,true]","1","3","true","[0.6887679570366891,0.6962150329107881,0.5017113580549413,0.7383434707720231]","true","true","dawsTwoStep","77","255476","0.0-77.0"
"[0,1]","[0,1]","[3,2]","[false,true,false,false]","0","0","false","[0.6945450360255078,0.7375923094808514,0.4983088652621286,0.75]","true","true","dawsTwoStep","78","258117","0.0-78.0"
"[1,0]","[0,1]","[3,2]","[false,true,false,true]","1","2","false","[0.6623622323764911,0.74500779227972,0.49974171058714667,0.75]","true","true","dawsTwoStep","79","260482","0.0-79.0"
"[1,0]","[0,1]","[3,2]","[false,false,true,true]","1","2","true","[0.6277466145405814,0.75,0.4803576765415313,0.724664969908247]","true","true","dawsTwoStep","80","263782","0.0-80.0"
"[1,0]","[0,1]","[0,1]","[false,true,false,false]","1","0","false","[0.6170751801715738,0.7468766682959622,0.4646680574751594,0.7127822664181036]","true","false","dawsTwoStep","81","266085","0.0-81.0"
"[0,1]","[2,3]","[1,0]","[true,true,true,true]","0","3","true","[0.6327897217252599,0.75,0.4421741003035356,0.6602961442988735]","false","false","dawsTwoStep","82","269171","0.0-82.0"
"[1,0]","[0,1]","[0,1]","[true,true,false,false]","1","0","true","[0.6636688815392536,0.7463499931644516,0.4346985934621319,0.6845086757336812]","true","false","dawsTwoStep","83","271685","0.0-83.0"
"[1,0]","[1,0]","[3,2]","[false,true,false,true]","0","0","false","[0.6669167926847381,0.75,0.43808649335079775,0.6557209758240082]","true","true","dawsTwoStep","84","274522","0.0-84.0"
"[1,0]","[0,1]","[2,3]","[true,true,true,true]","0","1","true","[0.6757472312188675,0.7362957901494304,0.479416904733317,0.6497648471808659]","true","true","dawsTwoStep","85","277290","0.0-85.0"
"[1,0]","[1,0]","[3,2]","[true,true,false,false]","1","2","false","[0.6506608044725002,0.7274658289122549,0.48856618407016433,0.6496498610610926]","true","true","dawsTwoStep","86","279831","0.0-86.0"
"[1,0]","[1,0]","[2,3]","[true,true,true,true]","0","1","true","[0.7125150327629334,0.7317345543156265,0.47128680834277903,0.6541969589365609]","true","true","dawsTwoStep","87","282316","0.0-87.0"
"[0,1]","[0,1]","[0,1]","[false,true,false,true]","0","0","false","[0.6675980255779741,0.7135872744791967,0.45822539868901163,0.6463821565205385]","true","false","dawsTwoStep","88","285088","0.0-88.0"
"[0,1]","[1,0]","[3,2]","[true,true,false,true]","0","0","true","[0.6338202893854658,0.6578224770221661,0.49327322144879204,0.6411705669620719]","true","true","dawsTwoStep","89","287704","0.0-89.0"
"[0,1]","[3,2]","[1,0]","[true,true,false,true]","0","3","true","[0.6557956227290024,0.6984014346164554,0.4421911689371243,0.6159253671264457]","false","false","dawsTwoStep","90","291445","0.0-90.0"
"[1,0]","[1,0]","[3,2]","[false,true,true,true]","0","0","false","[0.6462531353833348,0.75,0.478389845925758,0.6321489274224726]","true","true","dawsTwoStep","91","294321","0.0-91.0"
"[0,1]","[1,0]","[0,1]","[false,true,false,true]","0","0","false","[0.6288233270279552,0.7302316659617017,0.4761299884159092,0.6234355911112758]","true","false","dawsTwoStep","92","296658","0.0-92.0"
"[0,1]","[2,3]","[2,3]","[true,false,false,false]","0","3","false","[0.6057120604611478,0.75,0.5120227912089165,0.6538624901835551]","false","true","dawsTwoStep","93","301618","0.0-93.0"
"[1,0]","[0,1]","[3,2]","[true,true,true,true]","0","0","true","[0.5900799731888121,0.75,0.5103585529368938,0.6147763371647623]","true","true","dawsTwoStep","94","304186","0.0-94.0"
"[1,0]","[1,0]","[0,1]","[true,true,false,true]","0","1","true","[0.5613968240088103,0.75,0.5301240194235446,0.6514734448394776]","true","false","dawsTwoStep","95","307244","0.0-95.0"
"[0,1]","[3,2]","[2,3]","[false,true,true,true]","0","3","true","[0.5339867124747222,0.75,0.5758082787252253,0.6039206448065793]","false","true","dawsTwoStep","96","310707","0.0-96.0"
"[0,1]","[1,0]","[2,3]","[false,true,true,true]","0","0","false","[0.5110716414083472,0.75,0.5393078173299577,0.5803835038428734]","true","true","dawsTwoStep","97","314827","0.0-97.0"
"[1,0]","[2,3]","[2,3]","[true,true,true,false]","1","3","false","[0.4733479059564938,0.75,0.5655587582888851,0.6080997293349543]","false","true","dawsTwoStep","98","317452","0.0-98.0"
"[0,1]","[0,1]","[2,3]","[true,true,false,true]","0","0","true","[0.46982470864227815,0.75,0.5683215073066564,0.5850215901653713]","true","true","dawsTwoStep","99","319462","0.0-99.0"
"[1,0]","[1,0]","[2,3]","[true,false,true,true]","1","3","true","[0.4895997633060064,0.75,0.5997357008303031,0.5741232578567194]","true","true","dawsTwoStep","100","322024","0.0-100.0"
"[0,1]","[3,2]","[2,3]","[true,true,false,true]","0","2","false","[0.4790989643688269,0.7339506409558895,0.644771502253668,0.5688537648058292]","false","true","dawsTwoStep","101","326438","0.0-101.0"
"[1,0]","[0,1]","[3,2]","[true,true,true,true]","0","0","true","[0.476362664221939,0.7233787084025463,0.6490150992468102,0.567402248418073]","true","true","dawsTwoStep","102","329322","0.0-102.0"
"[1,0]","[3,2]","[1,0]","[true,true,false,false]","0","2","false","[0.4733076235536288,0.75,0.6860814719373107,0.5422957963413553]","false","false","dawsTwoStep","103","332053","0.0-103.0"
"[1,0]","[3,2]","[3,2]","[false,true,true,false]","1","3","false","[0.47652029777737526,0.717776728290764,0.6584164379717538,0.5544477025535766]","false","true","dawsTwoStep","104","336006","0.0-104.0"
"[1,0]","[1,0]","[2,3]","[true,true,true,false]","1","3","false","[0.4854567798758819,0.7068661323840336,0.6483155869940996,0.5389447407653697]","true","true","dawsTwoStep","105","338785","0.0-105.0"
"[0,1]","[0,1]","[0,1]","[true,true,false,false]","0","0","true","[0.4476713974235946,0.6933750169433438,0.6928683982829605,0.5570010806819908]","true","false","dawsTwoStep","106","341126","0.0-106.0"
"[1,0]","[3,2]","[3,2]","[false,false,false,false]","0","3","false","[0.41565043916949973,0.6810652616899102,0.7106052915396289,0.6004842412533961]","false","true","dawsTwoStep","107","343848","0.0-107.0"
"[1,0]","[1,0]","[3,2]","[false,true,true,false]","1","2","true","[0.44424145079609684,0.6722196822102909,0.7139389681594283,0.5898281711527306]","true","true","dawsTwoStep","108","345833","0.0-108.0"
