"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[1,0]","[3,2]","[true,false,true,false]","1","3","false","[0.5662089314461108,0.49025438947586564,0.6684235821650392,0.26468178612130566]","true","true","dawsTwoStep","48","156309","0.0-48.0"
"[1,0]","[1,0]","[2,3]","[true,true,false,false]","0","0","true","[0.6181381476446791,0.5132755639981305,0.6540143568039727,0.2969860496081528]","true","true","dawsTwoStep","49","158876","0.0-49.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,false]","0","0","true","[0.5998969347044031,0.5071924786423311,0.6478118909979814,0.30044972115542184]","true","true","dawsTwoStep","50","161573","0.0-50.0"
"[1,0]","[1,0]","[0,1]","[true,false,false,false]","0","0","true","[0.5506569400987809,0.4854808114689608,0.6366731655558171,0.31754592158198985]","true","false","dawsTwoStep","51","163975","0.0-51.0"
"[1,0]","[1,0]","[3,2]","[false,false,false,false]","0","0","false","[0.529690423422886,0.5043549184660803,0.6547063348675991,0.31959088975180155]","true","true","dawsTwoStep","52","166508","0.0-52.0"
"[0,1]","[0,1]","[1,0]","[false,false,true,true]","1","0","false","[0.5020066304603743,0.4794081302057371,0.6555614640359397,0.2524644017100069]","true","false","dawsTwoStep","53","169357","0.0-53.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,true]","1","3","true","[0.4202655248830478,0.46820416410063215,0.660615804341943,0.25]","true","true","dawsTwoStep","54","172056","0.0-54.0"
"[0,1]","[1,0]","[2,3]","[true,false,false,true]","1","3","true","[0.4452360278885465,0.47996810010877244,0.689717911505454,0.25]","true","true","dawsTwoStep","55","174391","0.0-55.0"
"[1,0]","[0,1]","[1,0]","[false,false,false,true]","0","0","false","[0.46174867909577944,0.48608577141286397,0.7043569340312267,0.25]","true","false","dawsTwoStep","56","176892","0.0-56.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,true]","1","2","true","[0.4702498411877285,0.4902395664599631,0.690325842679117,0.25409848349839437]","true","true","dawsTwoStep","57","179291","0.0-57.0"
"[0,1]","[0,1]","[3,2]","[true,true,true,false]","1","2","true","[0.5095783458407988,0.4983845806444734,0.697095387243744,0.2709807299400874]","true","true","dawsTwoStep","58","181673","0.0-58.0"
"[1,0]","[0,1]","[2,3]","[true,false,false,false]","0","0","true","[0.4873223910558613,0.4877902561176287,0.6906671652603651,0.2766997367070808]","true","true","dawsTwoStep","59","184037","0.0-59.0"
"[0,1]","[2,3]","[1,0]","[false,false,true,false]","1","0","false","[0.49404973749023684,0.4811633993898486,0.7229209267233341,0.25]","false","false","dawsTwoStep","60","186638","0.0-60.0"
