"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[2,3]","[0,1]","[false,false,true,false]","1","1","false","[0.3897141775323162,0.6525990566495323,0.6865510084194691,0.4175073752886657]","false","false","dawsTwoStep","139","485428","0.0-139.0"
"[0,1]","[0,1]","[3,2]","[false,true,true,false]","1","3","false","[0.37491379659613766,0.6447711462852497,0.7199127891796027,0.4284712434129085]","true","true","dawsTwoStep","140","488295","0.0-140.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,true]","1","2","true","[0.35419419957733844,0.6272155414081897,0.75,0.4353511082592606]","true","true","dawsTwoStep","141","491430","0.0-141.0"
"[0,1]","[2,3]","[3,2]","[false,true,true,false]","1","2","true","[0.3596424656195871,0.6447906719229917,0.7064639514664447,0.4487161137536995]","false","true","dawsTwoStep","142","494797","0.0-142.0"
"[1,0]","[3,2]","[3,2]","[false,true,false,false]","0","2","false","[0.33865814485865087,0.5985949335016822,0.669735554235401,0.46457705743587596]","false","true","dawsTwoStep","143","498549","0.0-143.0"
"[0,1]","[1,0]","[2,3]","[false,true,true,true]","1","2","true","[0.35880315566129284,0.6252094920163114,0.6974836391782544,0.49973365421270594]","true","true","dawsTwoStep","144","502624","0.0-144.0"
"[1,0]","[0,1]","[0,1]","[false,true,true,true]","0","0","false","[0.36006587477616914,0.6588717777325983,0.7270792781685769,0.4759742795133661]","true","false","dawsTwoStep","145","506654","0.0-145.0"
"[0,1]","[0,1]","[1,0]","[true,true,false,true]","1","0","true","[0.3413833732814585,0.696639868907376,0.7399636446941331,0.46928064590372703]","true","false","dawsTwoStep","146","510128","0.0-146.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,true]","1","2","true","[0.34453197243534356,0.7196736950222157,0.7436495123088519,0.5203952131143232]","true","true","dawsTwoStep","147","513722","0.0-147.0"
"[1,0]","[1,0]","[3,2]","[true,true,false,false]","0","1","true","[0.2923698909253757,0.7219821042421357,0.7075070079122718,0.5311588982101826]","true","true","dawsTwoStep","148","517084","0.0-148.0"
"[0,1]","[1,0]","[1,0]","[false,true,false,false]","1","0","false","[0.2839969668262917,0.7459493955597232,0.7207601203217513,0.5293503452373025]","true","false","dawsTwoStep","149","520221","0.0-149.0"
"[1,0]","[3,2]","[1,0]","[false,false,true,false]","0","2","true","[0.3052742619209909,0.7487544592918179,0.7408330689809156,0.5222309167595269]","false","false","dawsTwoStep","150","523797","0.0-150.0"
"[1,0]","[0,1]","[3,2]","[true,true,true,false]","0","0","true","[0.3241235487514547,0.7092263291523127,0.731962347408905,0.5176634832261872]","true","true","dawsTwoStep","151","527764","0.0-151.0"
"[1,0]","[1,0]","[1,0]","[false,false,true,true]","0","1","false","[0.3006727554624672,0.6790776732921262,0.7400128910104228,0.5147367447580021]","true","false","dawsTwoStep","152","531150","0.0-152.0"
"[1,0]","[1,0]","[3,2]","[false,true,false,true]","0","0","false","[0.3351266924990523,0.6592427158919665,0.718087616328735,0.5102709934974562]","true","true","dawsTwoStep","153","534887","0.0-153.0"
"[1,0]","[1,0]","[2,3]","[false,true,true,false]","0","1","true","[0.3815845462409848,0.6845024990330424,0.7156800411133742,0.5153808192576926]","true","true","dawsTwoStep","154","537611","0.0-154.0"
"[1,0]","[3,2]","[3,2]","[true,true,false,true]","0","2","false","[0.4117399711868478,0.6872897619075806,0.7344055701673747,0.5231766237171834]","false","true","dawsTwoStep","155","541364","0.0-155.0"
"[1,0]","[2,3]","[2,3]","[false,true,true,true]","0","2","true","[0.4529630664085689,0.6747034713617757,0.75,0.5490821989049541]","false","true","dawsTwoStep","156","543998","0.0-156.0"
"[1,0]","[3,2]","[3,2]","[true,true,true,true]","0","2","true","[0.5023869847567133,0.6920602279660703,0.7468748312081055,0.5459190878271735]","false","true","dawsTwoStep","157","547877","0.0-157.0"
"[0,1]","[0,1]","[1,0]","[false,true,true,false]","1","0","false","[0.456103575152235,0.6781752200800851,0.7404508286737126,0.5403575733471924]","true","false","dawsTwoStep","158","550685","0.0-158.0"
"[0,1]","[0,1]","[3,2]","[false,true,false,true]","1","3","true","[0.476273642066746,0.7156007486378901,0.713915306276867,0.5191423374146584]","true","true","dawsTwoStep","159","553552","0.0-159.0"
"[1,0]","[2,3]","[3,2]","[false,true,true,true]","0","2","true","[0.5044824325796606,0.7470737515152437,0.6741889934492956,0.548553757365342]","false","true","dawsTwoStep","160","556773","0.0-160.0"
"[1,0]","[3,2]","[3,2]","[false,true,false,false]","0","2","false","[0.494830864232198,0.75,0.6984788013019144,0.5193662652062593]","false","true","dawsTwoStep","161","559647","0.0-161.0"
"[0,1]","[1,0]","[0,1]","[true,true,true,false]","1","0","true","[0.4665652299341556,0.75,0.6730735627765428,0.5037953665986714]","true","false","dawsTwoStep","162","562409","0.0-162.0"
"[0,1]","[2,3]","[2,3]","[true,false,true,true]","1","3","true","[0.46362766153632967,0.75,0.6595923636727666,0.516165265703887]","false","true","dawsTwoStep","163","565394","0.0-163.0"
"[1,0]","[0,1]","[3,2]","[false,true,true,false]","0","1","true","[0.46598038075819787,0.7223347351522604,0.6270332895974311,0.5183031897171685]","true","true","dawsTwoStep","164","568271","0.0-164.0"
"[1,0]","[0,1]","[3,2]","[false,true,true,true]","0","1","true","[0.4662720751636106,0.7295227237866532,0.5877728241414117,0.5199988032656194]","true","true","dawsTwoStep","165","571163","0.0-165.0"
"[1,0]","[0,1]","[3,2]","[true,false,true,false]","0","1","false","[0.4579682955616488,0.75,0.6093988411386297,0.47769148567727837]","true","true","dawsTwoStep","166","576214","0.0-166.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,true]","1","2","true","[0.4378359139567878,0.75,0.6311473407820628,0.5130127048617309]","true","true","dawsTwoStep","167","579761","0.0-167.0"
"[1,0]","[0,1]","[3,2]","[false,true,true,false]","0","1","true","[0.4535703218032654,0.7432853872781056,0.6517150118695486,0.4730368795303719]","true","true","dawsTwoStep","168","584089","0.0-168.0"
"[1,0]","[0,1]","[2,3]","[false,false,false,false]","0","1","false","[0.45975810279893453,0.75,0.5999082172312364,0.4457838157002234]","true","true","dawsTwoStep","169","587209","0.0-169.0"
"[1,0]","[0,1]","[3,2]","[true,true,false,false]","0","0","true","[0.43258478803155825,0.75,0.6066246335091404,0.4280325912385197]","true","true","dawsTwoStep","170","589921","0.0-170.0"
"[0,1]","[1,0]","[2,3]","[false,true,true,false]","1","2","true","[0.48141886364050906,0.7208297387516976,0.5688218475015322,0.4021346364739419]","true","true","dawsTwoStep","171","592729","0.0-171.0"
"[1,0]","[0,1]","[3,2]","[false,true,false,false]","0","1","true","[0.4812534830209226,0.6942530663611296,0.5454651610674536,0.42335148217665663]","true","true","dawsTwoStep","172","595805","0.0-172.0"
"[0,1]","[3,2]","[3,2]","[true,false,false,false]","1","2","false","[0.4243965877782091,0.6999818603936284,0.5473564591232021,0.41304612006544855]","false","true","dawsTwoStep","173","598676","0.0-173.0"
"[1,0]","[1,0]","[0,1]","[true,true,false,false]","0","1","true","[0.41500289995542194,0.715536151465392,0.5414012375048162,0.3729806666011712]","true","false","dawsTwoStep","174","601390","0.0-174.0"
"[1,0]","[1,0]","[2,3]","[false,true,false,false]","0","1","true","[0.3953864800539717,0.7333526308122618,0.5438839488576369,0.4195739648660636]","true","true","dawsTwoStep","175","604199","0.0-175.0"
"[1,0]","[1,0]","[2,3]","[false,true,false,false]","0","1","true","[0.3492407974963357,0.7310729820089644,0.5374199731985996,0.4238714974069018]","true","true","dawsTwoStep","176","606945","0.0-176.0"
"[1,0]","[1,0]","[2,3]","[true,true,false,true]","0","1","true","[0.3610768130929978,0.7458583088005379,0.5628590920804122,0.4132638646927261]","true","true","dawsTwoStep","177","609737","0.0-177.0"
"[1,0]","[1,0]","[1,0]","[true,true,false,true]","0","1","true","[0.33014838571383887,0.744304167283499,0.6173211485885978,0.43487650396301086]","true","false","dawsTwoStep","178","612453","0.0-178.0"
"[1,0]","[0,1]","[2,3]","[true,false,true,false]","0","1","false","[0.32505828661034186,0.7230725653470645,0.6285314785384365,0.4351555803999286]","true","true","dawsTwoStep","179","615259","0.0-179.0"
"[1,0]","[0,1]","[0,1]","[false,false,true,true]","0","1","false","[0.3382327404923489,0.7129283255132399,0.6492672248550496,0.48653293237682743]","true","false","dawsTwoStep","180","618108","0.0-180.0"
"[0,1]","[0,1]","[0,1]","[false,false,true,true]","1","1","false","[0.3059641865926663,0.7466631029324826,0.6289478162168396,0.5312835594418701]","true","false","dawsTwoStep","181","621130","0.0-181.0"
"[0,1]","[0,1]","[1,0]","[true,false,true,false]","0","1","false","[0.295435407644316,0.75,0.6710604436603131,0.5448051991023138]","true","false","dawsTwoStep","182","624690","0.0-182.0"
"[0,1]","[0,1]","[3,2]","[false,true,true,false]","0","0","false","[0.2855042461320424,0.75,0.6684154297557207,0.5942919780436294]","true","true","dawsTwoStep","183","627540","0.0-183.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,true]","0","1","false","[0.3009503999577361,0.6934900354832834,0.6556021419028387,0.5475790065969345]","true","true","dawsTwoStep","184","630657","0.0-184.0"
"[1,0]","[1,0]","[1,0]","[true,true,true,false]","1","0","true","[0.2586254381261244,0.6773633415959663,0.6442090075171529,0.5610995440654328]","true","false","dawsTwoStep","185","633403","0.0-185.0"
"[1,0]","[0,1]","[2,3]","[false,true,false,true]","1","3","true","[0.2813302630092851,0.6839634246587728,0.6490955999616996,0.5322662592275793]","true","true","dawsTwoStep","186","636574","0.0-186.0"
"[0,1]","[3,2]","[1,0]","[false,true,true,true]","0","2","true","[0.28850145556991114,0.6956392673405116,0.6281290607622891,0.5626673322825568]","false","false","dawsTwoStep","187","639432","0.0-187.0"
"[1,0]","[0,1]","[0,1]","[true,false,true,true]","1","0","true","[0.30535537282557684,0.6712538818358268,0.5861504254087557,0.5791632846124826]","true","false","dawsTwoStep","188","642242","0.0-188.0"
"[1,0]","[1,0]","[3,2]","[true,true,false,true]","1","3","true","[0.3347051953283706,0.6591566531995323,0.5819288515296333,0.576123173137917]","true","true","dawsTwoStep","189","645252","0.0-189.0"
"[1,0]","[0,1]","[2,3]","[false,false,false,false]","1","3","false","[0.3280081378759486,0.6969754747525808,0.5604900432447926,0.578437206254745]","true","true","dawsTwoStep","190","648310","0.0-190.0"
"[0,1]","[2,3]","[1,0]","[true,false,true,false]","0","2","true","[0.30134176483633623,0.7016265078455998,0.5740387454062312,0.5460759242135776]","false","false","dawsTwoStep","191","651070","0.0-191.0"
"[0,1]","[1,0]","[1,0]","[false,true,false,true]","0","1","true","[0.30769664161714044,0.7114351442949872,0.5907048534952504,0.5701681242086629]","true","false","dawsTwoStep","192","653977","0.0-192.0"
"[0,1]","[2,3]","[2,3]","[true,true,false,false]","0","2","false","[0.3311057281729409,0.6865643494396775,0.6269211954884117,0.567371166178079]","false","true","dawsTwoStep","193","656673","0.0-193.0"
"[0,1]","[3,2]","[1,0]","[false,true,true,true]","0","2","true","[0.35862070894785864,0.6759378318884218,0.5995281683556738,0.5684523088541777]","false","false","dawsTwoStep","194","659336","0.0-194.0"
"[0,1]","[1,0]","[3,2]","[false,true,false,true]","0","1","true","[0.387057084707712,0.6322056547981911,0.6292298809459483,0.5737610884902885]","true","true","dawsTwoStep","195","662050","0.0-195.0"
"[0,1]","[2,3]","[2,3]","[true,true,false,false]","0","2","false","[0.3847138980487033,0.594550736354661,0.6347541847446526,0.5452460860113846]","false","true","dawsTwoStep","196","664805","0.0-196.0"
"[1,0]","[0,1]","[2,3]","[true,true,false,false]","1","3","false","[0.41718320313112234,0.551223113803568,0.640744869266751,0.516830465513841]","true","true","dawsTwoStep","197","667636","0.0-197.0"
"[1,0]","[1,0]","[1,0]","[true,true,false,false]","0","1","true","[0.43285982763386466,0.5575633703377033,0.6247260851297192,0.5377862584085812]","true","false","dawsTwoStep","198","671548","0.0-198.0"
"[0,1]","[3,2]","[0,1]","[false,false,false,true]","1","0","false","[0.38363703029053,0.5310999426601386,0.6414391488319596,0.5312876977417795]","false","false","dawsTwoStep","199","674816","0.0-199.0"
