"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[1,0]","[1,0]","[2,3]","[false,true,true,false]","0","0","false","[0.48735855539474143,0.75,0.5168808771917479,0.31859827347775976]","true","true","dawsTwoStep","69","229187","0.0-69.0"
"[1,0]","[2,3]","[3,2]","[true,true,true,false]","0","2","true","[0.432652865794749,0.7262276066170592,0.5587241606595195,0.2919702499446072]","false","true","dawsTwoStep","70","232537","0.0-70.0"
"[1,0]","[1,0]","[0,1]","[true,true,false,true]","0","0","true","[0.4400422414345659,0.7100241546401035,0.5269415752825477,0.30430650454227176]","true","false","dawsTwoStep","71","235512","0.0-71.0"
"[1,0]","[3,2]","[3,2]","[false,false,true,false]","0","3","false","[0.4499334995528403,0.7425448991314848,0.4925973734917636,0.25402465773521665]","false","true","dawsTwoStep","72","238187","0.0-72.0"
"[1,0]","[1,0]","[2,3]","[true,true,true,false]","0","0","true","[0.4416611183453954,0.75,0.4881169795575137,0.25]","true","true","dawsTwoStep","73","240935","0.0-73.0"
"[0,1]","[3,2]","[2,3]","[false,true,true,false]","0","2","true","[0.3928802793025166,0.75,0.5077623008016529,0.2758942652283315]","false","true","dawsTwoStep","74","246101","0.0-74.0"
"[1,0]","[2,3]","[0,1]","[true,true,false,false]","0","3","false","[0.36507368317033123,0.75,0.5302660358591972,0.262024622664431]","false","false","dawsTwoStep","75","249678","0.0-75.0"
"[0,1]","[0,1]","[1,0]","[false,false,true,false]","1","0","false","[0.41762385671548335,0.7426931183676171,0.49253954891778684,0.28119778595862943]","true","false","dawsTwoStep","76","252996","0.0-76.0"
"[0,1]","[1,0]","[3,2]","[true,true,true,false]","1","2","true","[0.41467832181556796,0.75,0.5224610100250865,0.295201767374628]","true","true","dawsTwoStep","77","255484","0.0-77.0"
"[0,1]","[0,1]","[0,1]","[true,true,true,false]","1","1","true","[0.4388923511544738,0.7499955107952966,0.514073086866808,0.2697194934207132]","true","false","dawsTwoStep","78","258623","0.0-78.0"
"[0,1]","[1,0]","[3,2]","[true,true,true,false]","1","3","false","[0.4116423014233727,0.7370290766895077,0.5088642545078672,0.2697978253771134]","true","true","dawsTwoStep","79","262280","0.0-79.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,false]","1","3","false","[0.440265053680636,0.7476507636417945,0.5105885557930328,0.25]","true","true","dawsTwoStep","80","265209","0.0-80.0"
"[1,0]","[3,2]","[2,3]","[true,true,false,true]","0","2","false","[0.49685474021541665,0.7348149493456871,0.4909517922746449,0.25]","false","true","dawsTwoStep","81","268096","0.0-81.0"
"[0,1]","[1,0]","[3,2]","[false,true,false,false]","0","1","true","[0.47558904485389447,0.7378045808686696,0.4386276380274444,0.25]","true","true","dawsTwoStep","82","271445","0.0-82.0"
"[0,1]","[0,1]","[2,3]","[false,true,false,false]","1","3","false","[0.492706743519274,0.75,0.4502054174737665,0.25]","true","true","dawsTwoStep","83","275325","0.0-83.0"
"[1,0]","[0,1]","[1,0]","[true,true,true,false]","0","1","true","[0.48563419362894616,0.716883619017194,0.47920552036056663,0.25]","true","false","dawsTwoStep","84","278341","0.0-84.0"
"[1,0]","[2,3]","[2,3]","[true,true,false,false]","0","2","false","[0.4482081804048894,0.7081717654457557,0.5051219674139539,0.2767058410414123]","false","true","dawsTwoStep","85","281614","0.0-85.0"
"[1,0]","[0,1]","[3,2]","[true,true,true,false]","1","3","false","[0.47260315159485633,0.7182267628447144,0.4746929411101245,0.2930628349518342]","true","true","dawsTwoStep","86","284680","0.0-86.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,true]","1","2","true","[0.4520534824469646,0.7198078525548093,0.49968151986449905,0.32091844506953626]","true","true","dawsTwoStep","87","288220","0.0-87.0"
"[1,0]","[0,1]","[3,2]","[false,false,true,false]","1","2","true","[0.4427083178466148,0.7201656959779021,0.4933055907469201,0.32931829670684215]","true","true","dawsTwoStep","88","291149","0.0-88.0"
"[1,0]","[0,1]","[2,3]","[false,true,false,false]","1","2","false","[0.43912772241160236,0.7212949186484452,0.5252095110030357,0.32184797067767773]","true","true","dawsTwoStep","89","293666","0.0-89.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,false]","1","2","true","[0.45611434295258846,0.6931729743227641,0.5328058301568809,0.31571485515576786]","true","true","dawsTwoStep","90","296549","0.0-90.0"
"[1,0]","[0,1]","[2,3]","[true,false,true,true]","1","2","true","[0.4529334850981307,0.7418457591221916,0.5581272373303804,0.34102244087093236]","true","true","dawsTwoStep","91","299376","0.0-91.0"
"[1,0]","[0,1]","[3,2]","[true,false,false,false]","1","2","false","[0.47293576213579475,0.7011449302088812,0.5441443745330253,0.35430102627818066]","true","true","dawsTwoStep","92","302235","0.0-92.0"
"[1,0]","[1,0]","[2,3]","[false,false,false,true]","1","2","false","[0.44390190279448327,0.7012048569820106,0.5861574620356045,0.3560270766659901]","true","true","dawsTwoStep","93","304885","0.0-93.0"
"[1,0]","[1,0]","[3,2]","[true,false,true,false]","1","3","false","[0.4422535169949056,0.679805862908619,0.5615949978898009,0.32507681845884867]","true","true","dawsTwoStep","94","307286","0.0-94.0"
"[1,0]","[0,1]","[3,2]","[false,true,false,true]","0","0","false","[0.4197530826101949,0.6347857021414588,0.5506328254509719,0.3332012568040891]","true","true","dawsTwoStep","95","309645","0.0-95.0"
"[1,0]","[3,2]","[0,1]","[true,true,false,false]","0","2","false","[0.4434758792716042,0.6257716050287532,0.537354111176326,0.2997069725588908]","false","false","dawsTwoStep","96","312794","0.0-96.0"
